latency,hops,proof_bytes
1166.40,4,512
239.80,2,256
632.30,3,384
936.40,4,512
547.30,3,384
1085.40,1,128
1322.90,5,640
567.90,7,896
1564.10,8,1024
759.60,3,384
1172.00,2,256
1140.30,2,256
551.90,2,256
1040.10,3,384
881.40,4,512
570.70,2,256
1397.10,8,1024
533.80,3,384
91.80,1,128
1047.20,3,384
1620.30,8,1024
1175.00,5,640
128.50,1,128
757.00,3,384
824.10,2,256
1468.90,2,256
1149.60,6,768
862.30,4,512
1555.50,3,384
2074.90,4,512
1178.90,3,384
857.60,4,512
1192.10,2,256
1352.20,2,256
404.30,2,256
1077.60,5,640
1419.70,2,256
1136.60,3,384
1025.00,2,256
1429.50,4,512
745.60,3,384
1177.70,2,256
1961.40,8,1024
1049.10,4,512
576.20,1,128
1005.10,3,384
545.70,5,640
925.00,2,256
259.70,1,128
1199.10,3,384
672.10,2,256
976.30,2,256
771.70,4,512
1411.70,7,896
648.00,3,384
1437.10,6,768
1156.40,2,256
1527.60,3,384
2238.70,4,512
1392.40,8,1024
769.80,3,384
985.40,3,384
1896.50,8,1024
824.70,5,640
821.50,3,384
1130.00,4,512
1459.80,3,384
1995.90,2,256
1226.90,2,256
317.70,2,256
1924.20,6,768
1290.60,3,384
939.10,3,384
757.00,2,256
776.90,2,256
319.60,2,256
782.70,3,384
1555.80,3,384
613.40,3,384
749.70,2,256
522.80,3,384
786.00,4,512
1613.50,3,384
976.10,2,256
936.40,5,640
1968.70,8,1024
2156.80,9,1152
1483.80,3,384
1402.10,5,640
460.50,2,256
718.30,6,768
765.30,3,384
248.00,3,384
1344.30,3,384
680.60,2,256
1336.80,4,512
63.80,2,256
818.00,4,512
1147.80,6,768
1152.60,4,512
1265.80,3,384
1077.70,3,384
771.90,2,256
1570.60,6,768
288.40,1,128
811.60,5,640
1001.40,3,384
2306.80,6,768
413.70,2,256
1394.10,4,512
2023.70,3,384
1365.80,4,512
1265.70,3,384
1528.40,5,640
729.10,3,384
1541.00,2,256
500.60,2,256
515.70,2,256
1195.30,4,512
1097.90,5,640
1505.20,1,128
1005.30,5,640
536.40,2,256
1607.30,4,512
976.40,3,384
1488.70,3,384
832.40,2,256
396.80,3,384
783.70,5,640
278.50,2,256
322.00,1,128
1211.90,3,384
2250.60,3,384
1373.90,5,640
1422.30,3,384
1505.40,3,384
2262.40,5,640
1779.50,4,512
1003.30,6,768
494.40,2,256
257.50,2,256
1130.90,2,256
1945.80,7,896
938.80,3,384
1708.30,5,640
2007.40,3,384
421.10,2,256
1901.30,3,384
2210.00,7,896
1032.60,2,256
821.00,3,384
1051.70,4,512
557.80,4,512
901.20,3,384
326.30,2,256
771.30,2,256
1067.70,4,512
862.20,2,256
1148.50,2,256
1254.90,6,768
1482.10,6,768
544.80,2,256
1851.30,4,512
1720.30,3,384
1033.40,4,512
1974.70,9,1152
1059.90,4,512
141.30,3,384
1401.40,5,640
746.10,2,256
1889.20,4,512
1414.30,3,384
1101.10,2,256
221.40,2,256
2079.20,5,640
1473.80,1,128
2197.90,3,384
1370.10,4,512
1314.90,3,384
197.40,1,128
1619.50,3,384
1002.60,4,512
928.90,3,384
1130.80,3,384
480.10,3,384
1840.60,4,512
983.70,4,512
1314.80,2,256
499.00,2,256
