node_id,work,score,connectivity,forwards,delivery_contributions
c72,2.938547,2.056983,0.0000,308,7
c73,5.825820,4.078074,0.0000,264,14
c74,6.146647,4.302653,0.0000,351,13
c75,1.029219,0.720453,0.0000,169,7
c76,4.318739,3.023117,0.0000,253,10
c77,3.060772,2.142540,0.0000,200,12
c78,12.234623,8.714236,0.5000,369,24
c79,6.225799,4.358059,0.0000,387,10
c80,1.422071,0.995450,0.0000,379,9
c81,4.041907,2.829335,0.0000,130,8
c82,2.854786,1.998350,0.0000,230,6
c83,4.189045,2.932331,0.0000,251,9
c84,4.452656,3.116859,0.0000,402,11
c85,8.465456,5.925819,0.0000,340,18
c86,5.994721,4.196304,0.0000,289,14
c87,8.090961,5.663673,0.0000,234,16
c88,1.107635,0.775345,0.0000,314,4
c89,5.750176,4.025123,0.0000,166,10
c90,7.186046,5.030232,0.0000,195,18
c91,1.666411,1.166488,0.0000,260,8
c92,4.287356,3.001149,0.0000,162,10
c93,3.513900,2.459730,0.0000,446,14
c94,14.636251,10.245376,0.0000,252,26
c95,4.889055,3.572338,0.5000,238,13
c96,1.288857,0.902200,0.0000,241,2
c97,1.736303,1.215412,0.0000,384,9
c98,0.836672,0.735670,0.5000,252,4
c99,2.209079,1.546355,0.0000,349,8
w100,0.000000,0.000000,0.0000,1,0
w101,3.713623,2.599536,0.0000,327,9
w102,0.882546,0.617782,0.0000,41,4
w103,2.862485,2.003740,0.0000,129,8
w104,2.120005,1.484004,0.0000,320,7
w105,6.219540,4.353678,0.0000,297,15
w106,2.338194,1.636735,0.0000,97,7
w107,3.072482,2.150738,0.0000,187,7
w108,1.497831,1.048482,0.0000,5,3
w109,1.272993,0.891095,0.0000,72,3
w110,1.621752,1.135227,0.0000,80,7
w111,1.815630,1.270941,0.0000,365,7
w112,0.894684,0.626279,0.0000,153,3
w113,2.081294,1.456906,0.0000,331,6
w114,3.759862,2.631903,0.0000,165,8
w115,1.190705,0.833493,0.0000,142,4
w116,0.000000,0.000000,0.0000,0,0
w117,0.474190,0.331933,0.0000,136,1
w118,0.670047,0.469033,0.0000,49,3
w119,0.000000,0.000000,0.0000,92,1
w120,5.335228,3.734660,0.0000,308,11
w121,2.662754,1.863928,0.0000,249,9
w122,0.588390,0.411873,0.0000,39,4
w123,1.754440,1.228108,0.0000,98,6
w124,0.943181,0.660227,0.0000,5,2
w125,2.076074,1.453252,0.0000,91,6
w126,2.376936,1.663855,0.0000,138,6
w127,3.311109,2.317777,0.0000,357,11
w128,0.524247,0.366973,0.0000,56,4
w129,1.109117,0.776382,0.0000,125,4
w130,0.163366,0.114357,0.0000,46,1
w131,1.956520,1.369564,0.0000,188,5
w132,4.751742,3.326219,0.0000,216,10
w133,2.218724,1.553106,0.0000,359,11
w134,1.937455,1.356219,0.0000,92,7
w135,1.212664,0.848865,0.0000,78,6
w136,0.196542,0.137579,0.0000,96,3
w137,2.367908,1.657536,0.0000,442,10
w138,0.000000,0.000000,0.0000,63,0
w139,1.200208,0.840145,0.0000,27,4
w140,1.375735,0.963015,0.0000,247,3
w141,0.029904,0.020933,0.0000,98,1
w142,3.476666,2.433666,0.0000,255,10
w143,4.780322,3.346225,0.0000,326,11
w144,2.969274,2.078492,0.0000,87,6
w145,0.326406,0.328484,0.3333,296,1
w146,0.629226,0.440458,0.0000,135,2
w147,0.549691,0.384784,0.0000,52,4
w148,0.472770,0.330939,0.0000,93,1
w149,1.132750,0.792925,0.0000,30,3
t150,12.583872,8.908711,0.3333,313,27
t151,12.089742,8.562819,0.3333,359,29
t152,2.187561,1.531293,0.0000,566,7
t153,6.742944,4.720061,0.0000,408,20
t154,6.151544,4.306080,0.0000,490,13
t155,4.168853,2.918197,0.0000,525,14
