latency,hops,proof_bytes
1166.70,5,640
733.10,3,384
1125.60,6,768
1561.90,8,1024
1511.40,4,512
1037.50,3,384
2092.00,2,256
540.90,4,512
825.00,3,384
750.10,3,384
1409.30,4,512
884.00,4,512
1880.70,1,128
1527.60,2,256
1167.60,3,384
1378.60,2,256
2042.70,2,256
560.20,3,384
703.30,1,128
515.00,2,256
1551.90,3,384
792.90,4,512
645.50,3,384
1045.80,2,256
1120.10,4,512
965.00,2,256
802.10,2,256
1235.80,3,384
1798.90,4,512
1498.00,3,384
1304.40,2,256
1428.40,4,512
440.10,3,384
314.20,1,128
1086.00,2,256
347.80,3,384
96.80,2,256
944.90,2,256
1830.50,4,512
1533.30,3,384
486.70,2,256
434.40,1,128
1093.80,4,512
873.80,5,640
662.00,3,384
1027.30,1,128
716.40,3,384
1902.60,3,384
982.20,1,128
1889.30,2,256
1153.00,4,512
1210.00,4,512
1287.40,3,384
120.30,2,256
1134.50,3,384
1305.70,3,384
1117.50,6,768
986.00,3,384
1233.10,4,512
414.10,2,256
1455.50,3,384
1055.10,3,384
57.10,1,128
1778.30,2,256
1394.40,7,896
1639.30,4,512
1857.00,7,896
1370.00,5,640
1989.90,3,384
1198.10,5,640
779.20,5,640
992.10,3,384
2188.20,2,256
2070.70,5,640
1355.80,5,640
471.10,4,512
2281.20,5,640
1967.00,2,256
1168.30,4,512
1501.90,2,256
478.00,4,512
639.20,2,256
205.60,1,128
1813.70,8,1024
1626.80,4,512
783.20,2,256
860.40,2,256
1081.80,2,256
1138.90,4,512
1296.30,2,256
1886.40,2,256
1900.40,3,384
983.50,2,256
1063.70,4,512
1954.00,9,1152
936.00,3,384
472.00,2,256
1442.00,2,256
847.00,2,256
678.60,3,384
1553.60,3,384
1846.00,6,768
1139.00,4,512
738.50,4,512
574.90,3,384
706.70,2,256
1196.90,5,640
1520.00,9,1152
1462.00,4,512
392.10,3,384
1304.20,2,256
1119.30,2,256
926.40,2,256
2379.10,2,256
931.70,3,384
817.50,3,384
2405.00,4,512
1323.40,3,384
1215.50,4,512
975.10,2,256
1909.10,2,256
794.10,2,256
719.00,3,384
2054.90,4,512
931.00,2,256
853.80,2,256
1004.80,2,256
2043.50,2,256
293.70,2,256
331.50,2,256
334.50,1,128
2520.00,2,256
426.10,3,384
430.90,2,256
350.50,1,128
1327.10,4,512
1758.10,4,512
2076.10,6,768
894.30,3,384
2044.10,4,512
2123.20,4,512
1020.70,6,768
94.80,1,128
346.60,4,512
1659.90,2,256
1274.80,3,384
766.10,2,256
1410.40,4,512
437.30,1,128
653.90,2,256
1736.50,4,512
1314.10,5,640
2329.10,6,768
1655.20,5,640
2052.60,4,512
2343.70,3,384
2612.90,5,640
877.00,4,512
671.80,4,512
1002.00,4,512
1507.30,3,384
586.40,2,256
1714.70,3,384
143.60,1,128
940.70,4,512
1335.40,2,256
1614.40,5,640
1211.50,6,768
1118.70,3,384
420.70,2,256
2925.50,4,512
448.80,2,256
1682.70,2,256
438.30,1,128
2027.60,6,768
1064.60,3,384
1821.80,3,384
2375.10,3,384
785.50,2,256
1765.50,3,384
1174.90,3,384
1199.80,4,512
2367.40,4,512
991.90,3,384
999.10,2,256
352.20,3,384
1306.40,7,896
135.90,2,256
2145.30,3,384
2801.40,5,640
1118.90,5,640
1227.00,3,384
