latency,hops,proof_bytes
687.90,5,640
2105.00,6,768
906.90,2,256
1067.80,3,384
1235.00,4,512
659.10,2,256
891.10,3,384
1248.30,3,384
1391.40,4,512
1204.50,4,512
1674.50,4,512
2116.30,4,512
1084.40,3,384
2271.20,5,640
1333.60,3,384
1670.80,7,896
1236.00,5,640
947.70,4,512
2369.80,4,512
2510.80,3,384
1632.00,7,896
1735.80,5,640
524.30,3,384
1071.50,3,384
1367.70,5,640
929.40,1,128
704.50,1,128
1352.10,4,512
1183.20,3,384
1330.80,6,768
1354.90,6,768
1160.70,3,384
1147.40,3,384
560.00,1,128
1185.00,4,512
1803.70,4,512
1694.30,4,512
1315.20,3,384
1074.30,2,256
735.30,6,768
1567.10,3,384
1165.40,5,640
1074.40,4,512
1678.30,5,640
