latency,hops,proof_bytes
1000.80,8,1024
606.70,3,384
801.20,3,384
1500.60,5,640
250.60,3,384
1214.00,3,384
530.70,3,384
1355.20,5,640
278.30,3,384
186.30,1,128
1232.60,4,512
1308.50,4,512
1417.60,4,512
1462.30,5,640
338.20,2,256
294.80,2,256
977.80,5,640
742.00,2,256
1674.30,4,512
817.30,4,512
565.20,3,384
1428.60,4,512
596.60,2,256
1125.30,3,384
1240.50,4,512
422.10,2,256
485.40,3,384
430.70,2,256
474.00,3,384
342.60,4,512
1992.60,2,256
1769.70,5,640
934.80,3,384
613.50,3,384
1178.60,1,128
1380.50,2,256
1210.10,4,512
1348.80,7,896
1199.90,2,256
1342.50,2,256
834.50,4,512
1624.80,3,384
1536.20,4,512
1463.40,4,512
275.40,3,384
1527.10,3,384
246.50,2,256
1509.70,3,384
2346.30,5,640
2086.40,3,384
1834.50,1,128
1624.00,3,384
1391.10,1,128
1157.80,4,512
191.10,2,256
317.40,2,256
814.00,5,640
930.10,5,640
1646.20,5,640
1253.60,4,512
936.90,3,384
1553.00,4,512
331.60,3,384
759.10,3,384
673.20,3,384
1736.40,3,384
288.50,2,256
826.40,2,256
412.60,1,128
883.00,4,512
1374.30,3,384
755.50,3,384
2553.00,4,512
2448.10,6,768
1494.70,2,256
700.90,2,256
663.60,2,256
89.60,1,128
511.00,2,256
2056.30,4,512
647.90,3,384
600.40,2,256
1206.80,6,768
179.20,1,128
1811.40,5,640
982.10,2,256
837.60,5,640
1306.60,3,384
1681.30,4,512
749.90,3,384
129.70,1,128
1634.60,2,256
1105.50,3,384
1402.60,2,256
2169.80,1,128
1793.60,3,384
1324.70,4,512
1436.80,7,896
2262.90,6,768
2456.00,5,640
1882.10,4,512
1094.40,5,640
1047.80,4,512
1284.10,3,384
1507.00,1,128
371.30,2,256
1546.40,5,640
435.50,3,384
1688.00,1,128
1332.80,1,128
1282.20,7,896
837.90,3,384
1601.20,6,768
275.80,2,256
216.20,2,256
526.50,4,512
980.80,2,256
1364.00,5,640
3063.00,8,1024
887.10,2,256
1398.40,4,512
2174.90,2,256
1209.70,4,512
893.10,4,512
2434.40,6,768
2246.50,4,512
1756.90,4,512
1693.80,2,256
879.30,3,384
2111.80,5,640
124.70,1,128
2023.60,3,384
1288.30,5,640
786.60,3,384
1434.60,3,384
2287.80,5,640
916.70,3,384
1770.40,5,640
128.30,4,512
1019.40,2,256
1769.10,5,640
1003.00,2,256
408.00,3,384
1382.00,3,384
1578.20,5,640
132.30,1,128
1735.60,2,256
1319.40,3,384
995.30,6,768
871.70,4,512
