latency,hops,proof_bytes
1213.50,3,384
250.60,2,256
1203.90,4,512
367.40,3,384
1575.00,5,640
1599.90,161,20608
742.40,4,512
235.70,1,128
568.40,5,640
1552.10,26,3328
970.70,3,384
1528.30,4,512
1191.30,2,256
942.00,4,512
526.50,4,512
151.50,1,128
1114.10,3,384
516.90,1,128
881.10,2,256
613.50,1,128
1743.10,3,384
1598.20,88,11264
1011.60,3,384
478.50,3,384
1807.60,6,768
1329.10,2,256
982.20,3,384
1459.90,4,512
1647.30,5,640
1171.40,3,384
1372.20,4,512
1540.20,3,384
1549.50,5,640
652.50,4,512
269.60,3,384
1059.90,4,512
543.70,3,384
737.80,3,384
322.30,3,384
696.10,3,384
441.70,2,256
584.40,4,512
942.90,4,512
216.90,3,384
1162.40,2,256
500.50,5,640
1176.50,4,512
1346.20,2,256
924.40,4,512
1118.60,2,256
1793.70,4,512
1329.80,3,384
1461.60,5,640
930.70,4,512
1548.70,2,256
2019.80,2,256
1006.40,4,512
221.30,2,256
1350.00,8,1024
9.60,1,128
976.80,2,256
441.00,2,256
186.30,1,128
410.00,1,128
490.50,2,256
450.20,2,256
1098.80,2,256
1470.90,4,512
1075.00,3,384
1497.50,7,896
988.10,2,256
857.70,2,256
1270.10,5,640
559.90,2,256
781.60,2,256
1673.20,3,384
482.00,4,512
299.30,2,256
968.30,38,4864
1913.40,42,5376
107.50,1,128
2120.40,5,640
1217.50,3,384
2431.60,7,896
2090.10,9,1152
1134.60,3,384
782.60,2,256
1016.60,1,128
528.40,3,384
436.50,1,128
601.60,3,384
1167.40,2,256
1135.70,2,256
1685.10,2,256
1873.70,3,384
948.30,2,256
681.30,3,384
1260.90,3,384
1325.30,2,256
871.60,3,384
945.50,2,256
251.60,2,256
1836.10,2,256
1173.20,3,384
305.30,1,128
1446.90,6,768
1202.90,3,384
1147.20,2,256
1107.00,3,384
428.20,3,384
1448.00,2,256
1130.00,4,512
971.20,2,256
1964.80,5,640
803.50,4,512
1696.40,4,512
733.50,2,256
463.50,1,128
1666.60,2,256
1865.10,5,640
705.60,5,640
1990.70,4,512
1528.70,2,256
1173.40,2,256
152.90,1,128
799.70,3,384
1865.80,6,768
994.10,2,256
2140.50,3,384
327.20,2,256
514.60,3,384
1546.10,4,512
1611.10,3,384
1519.80,3,384
1340.60,5,640
1075.90,4,512
683.40,3,384
1523.60,3,384
394.90,2,256
1356.10,1,128
1186.70,2,256
717.10,2,256
2414.40,3,384
2344.50,83,10624
911.50,2,256
815.80,2,256
2614.90,4,512
2013.30,6,768
555.70,4,512
1680.60,4,512
190.90,2,256
1462.90,3,384
1198.80,2,256
1058.30,4,512
1315.80,2,256
1256.40,2,256
1059.60,3,384
2145.70,11,1408
1470.80,3,384
1385.90,2,256
1665.70,3,384
1198.80,3,384
1384.50,2,256
656.40,1,128
1406.40,3,384
935.70,3,384
1136.10,4,512
461.50,2,256
2050.20,5,640
817.60,3,384
2275.70,5,640
254.20,1,128
435.80,2,256
